IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
93,0,952,952.16,22,22.63,116.23,580,633.0,0.92,49.24,43.25,10.77,12.09,4.57,3.58,0.42,23.96,24.81,4717,6716,5465.98
94,0,1003,1003.07,21,21.54,108.08,549,593.0,0.93,44.94,39.12,10.77,12.29,4.17,3.18,0.36,20.85,20.92,4624,6602,5317.69
95,0,195,195.96,30,30.14,96.53,475,516.0,0.92,39.62,34.77,12.17,12.02,3.26,2.89,1.75,100.18,96.67,4453,6200,5193.94
96,0,750,750.57,29,29.08,117.2,596,642.0,0.93,50.45,44.04,10.0,11.9,5.04,3.7,0.69,39.37,40.51,4648,6746,5376.02
97,0,1915,1915.92,31,31.8,103.94,494,542.0,0.91,43.19,38.3,11.05,11.4,3.91,3.36,1.66,95.31,93.52,4618,6614,5331.85
98,0,1031,1031.37,38,38.63,138.12,703,796.0,0.88,58.31,52.32,9.85,12.59,5.92,4.15,1.18,67.83,66.39,4541,6661,5326.42
99,0,1160,1160.51,34,34.58,122.12,605,661.0,0.92,51.62,45.77,10.3,11.83,5.01,3.87,2.12,121.53,120.29,4514,6264,5155.49
100,0,1425,1425.94,24,24.02,67.94,295,312.0,0.95,25.96,22.23,12.37,11.4,2.1,1.95,1.3,74.36,68.17,4634,6236,5265.99
101,0,884,884.52,29,29.9,85.25,385,410.0,0.94,33.84,29.9,10.77,11.27,3.14,2.65,1.9,108.97,113.15,4375,6605,5283.25
102,0,440,440.43,24,24.12,70.18,315,329.0,0.96,27.02,23.28,12.81,11.66,2.11,2.0,2.46,141.01,146.16,4470,6392,5194.03
103,0,1117,1116.89,30,30.11,104.95,543,582.0,0.93,43.93,38.55,12.04,12.67,3.65,3.04,2.42,138.69,136.58,4339,6500,5196.15
104,0,1625,1625.56,24,24.88,110.91,558,599.0,0.93,46.49,41.07,10.44,11.93,4.45,3.44,0.33,18.82,18.85,4570,6498,5197.26
105,0,1653,1653.21,25,25.33,73.84,343,359.0,0.96,28.43,24.78,11.4,11.96,2.49,2.07,0.69,39.29,41.35,4742,6649,5341.83
106,0,787,787.73,40,41.12,127.5,645,724.0,0.89,53.85,47.84,10.2,12.29,5.28,3.89,1.31,74.93,75.21,4557,6687,5301.55
107,0,1362,1362.42,38,38.95,115.01,567,615.0,0.92,48.51,43.06,11.18,11.71,4.34,3.68,1.43,81.7,80.52,4628,6651,5357.71
108,0,1445,1445.1,27,27.6,93.98,459,485.0,0.95,38.83,33.9,10.82,11.79,3.59,2.87,0.6,34.51,34.31,4559,6461,5307.24
109,0,392,392.23,31,31.46,107.78,546,585.0,0.93,45.45,39.7,11.4,12.18,3.99,3.26,0.69,39.64,40.33,4646,6469,5241.2
110,0,1047,1047.72,32,31.95,89.5,415,443.0,0.94,35.85,31.79,12.08,11.45,2.97,2.78,1.17,67.01,62.68,4670,6458,5383.49
111,0,1469,1470.24,43,43.87,124.77,616,691.0,0.89,53.6,47.52,10.2,12.22,5.26,3.89,1.82,104.04,100.3,4679,6693,5417.08
112,0,1890,1890.01,26,26.31,99.6,487,525.0,0.93,40.52,35.46,12.65,12.04,3.2,2.94,2.87,164.25,164.52,4640,6722,5390.83
113,0,2022,2022.76,33,33.8,126.02,641,703.0,0.91,53.82,47.79,10.0,12.28,5.38,3.89,2.53,144.83,144.46,4534,6683,5302.72
115,0,355,355.28,33,33.73,83.94,406,425.0,0.96,33.53,29.3,13.6,11.92,2.46,2.46,1.27,72.65,72.62,4551,6488,5322.67
116,0,519,519.65,32,32.13,75.6,341,363.0,0.94,29.15,25.17,12.65,11.64,2.3,2.16,1.96,112.17,113.95,4475,6285,5193.71
117,0,596,597.26,45,45.68,134.12,694,789.0,0.88,56.46,49.5,10.77,13.05,5.24,3.79,1.17,67.07,65.64,4597,6596,5264.5
118,0,698,698.35,33,33.14,72.18,316,334.0,0.95,28.23,24.23,10.77,11.23,2.62,2.16,1.97,112.93,116.21,4590,6417,5199.4
119,0,1194,1194.26,34,34.46,86.57,424,445.0,0.95,35.23,30.75,11.66,11.91,3.02,2.58,2.17,124.59,128.22,4535,6123,5131.4
120,0,237,237.92,33,33.65,73.84,336,361.0,0.93,27.86,24.31,13.0,11.92,2.14,2.04,1.2,68.96,61.02,4494,6415,5235.06
121,0,678,678.34,39,39.64,94.67,466,495.0,0.94,38.63,33.9,11.7,12.08,3.3,2.81,1.2,68.75,69.83,4595,6295,5198.16
122,0,1391,1391.25,36,36.02,77.7,355,369.0,0.96,31.58,27.34,12.17,11.14,2.6,2.45,1.76,100.95,102.55,4633,6567,5357.24
123,0,1763,1763.82,29,29.53,70.18,328,341.0,0.96,26.68,23.03,13.34,12.22,2.0,1.88,0.23,12.99,22.6,4534,6724,5527.19
124,0,337,337.19,37,37.14,80.18,389,409.0,0.95,31.62,27.08,13.6,12.38,2.32,2.19,1.89,108.43,109.96,4557,6469,5347.97
125,0,1732,1732.43,42,42.51,120.85,638,691.0,0.92,51.61,45.73,10.0,12.57,5.16,3.64,0.95,54.46,51.49,4720,6759,5573.88
126,0,209,209.83,47,47.92,116.18,567,615.0,0.92,49.5,44.0,10.2,11.63,4.85,3.78,1.71,98.13,94.87,4621,6437,5311.72
127,0,656,656.58,42,42.76,124.02,611,672.0,0.91,53.04,46.53,8.49,12.14,6.25,3.83,0.8,45.76,45.01,4438,6269,5184.82
128,0,1679,1679.15,29,29.61,87.46,433,452.0,0.96,36.22,31.8,12.17,11.83,2.98,2.69,3.03,173.66,176.94,4634,6441,5289.72
129,0,1081,1081.84,33,33.79,103.25,512,536.0,0.96,43.42,37.8,12.37,11.73,3.51,3.22,0.26,14.68,17.44,4612,6717,5435.51
130,0,1294,1294.78,42,42.43,98.91,470,503.0,0.93,40.72,36.08,10.77,11.56,3.78,3.12,1.14,65.32,64.47,4525,6030,5093.69
131,0,1995,1995.55,36,36.4,132.57,657,721.0,0.91,56.92,50.04,10.44,11.69,5.45,4.28,2.82,161.57,161.24,4535,6624,5293.94
132,0,257,257.99,40,40.09,80.7,382,401.0,0.95,31.95,27.93,13.0,11.8,2.46,2.37,1.92,110.14,105.1,4678,6663,5452.6
133,0,1006,1006.55,37,37.31,88.57,409,437.0,0.94,36.62,31.93,10.82,11.14,3.39,2.87,0.61,34.99,38.12,4660,6550,5394.01
134,0,1793,1793.22,47,46.75,123.44,620,690.0,0.9,51.04,44.53,10.82,13.09,4.72,3.4,2.18,124.62,127.3,4586,6616,5308.0
135,0,170,170.03,44,44.41,94.77,443,470.0,0.94,39.22,34.15,12.65,11.2,3.1,3.05,1.91,109.36,107.54,4460,6157,5160.14
136,0,919,919.43,39,39.81,77.01,342,367.0,0.93,29.41,26.12,11.7,11.5,2.51,2.27,1.26,72.18,65.69,4750,6699,5535.0
137,0,1713,1713.87,46,46.49,120.95,603,662.0,0.91,50.48,45.17,10.0,12.21,5.05,3.7,0.98,56.31,56.46,4739,6734,5533.82
138,0,761,761.08,43,43.37,88.67,416,446.0,0.93,34.89,30.72,12.53,11.91,2.78,2.58,1.09,62.7,66.17,4648,6578,5340.39
139,0,805,805.7,38,38.27,80.91,390,411.0,0.95,32.45,28.01,11.66,12.01,2.78,2.33,0.59,33.69,37.73,4375,6404,5156.33
140,0,1873,1873.11,42,42.92,96.12,493,506.0,0.97,40.36,35.59,12.73,12.02,3.17,2.96,2.3,131.99,134.77,4611,6567,5310.36
141,0,576,576.98,41,41.84,97.64,500,523.0,0.96,40.8,35.54,12.21,12.12,3.34,2.93,0.63,36.03,36.83,4567,6747,5270.36
142,0,860,860.78,37,37.94,71.6,321,335.0,0.96,28.43,24.5,11.4,11.27,2.49,2.17,2.46,140.71,144.62,4422,6253,5072.71
143,0,1214,1214.82,49,49.72,106.53,522,565.0,0.92,44.91,39.64,10.2,11.64,4.4,3.41,1.77,101.56,100.04,4501,6129,5171.44
144,0,98,98.06,35,35.29,93.21,434,460.0,0.94,38.33,34.78,11.18,11.03,3.43,3.15,0.13,7.5,1.42,4496,6238,5215.98
145,0,1577,1578.1,42,42.81,103.05,506,539.0,0.94,43.01,37.63,12.21,11.93,3.52,3.15,0.62,35.54,34.03,4543,6056,5094.55
146,0,222,222.44,44,44.99,76.63,347,361.0,0.96,31.05,27.13,12.65,10.96,2.45,2.48,1.83,104.93,99.13,4593,6167,5258.12
147,0,968,968.69,39,39.39,77.84,352,377.0,0.93,30.36,26.06,12.65,11.63,2.4,2.24,0.3,17.24,24.09,4496,6593,5360.61
148,0,1111,1111.34,47,47.74,91.5,458,484.0,0.95,36.72,31.97,13.42,12.4,2.74,2.58,2.08,119.36,118.14,4572,6688,5390.35
149,0,1973,1973.12,49,49.0,92.08,449,473.0,0.95,37.59,32.81,12.53,11.83,3.0,2.77,2.07,118.61,117.13,4491,6366,5168.3
151,0,286,286.81,53,53.17,100.53,487,519.0,0.94,41.98,37.15,11.18,11.43,3.75,3.25,1.79,102.38,100.11,4600,6602,5377.63
152,0,772,772.47,48,48.63,82.18,366,388.0,0.94,32.89,28.92,11.7,11.03,2.81,2.62,1.23,70.46,70.03,4650,6564,5382.81
153,0,935,935.76,49,49.98,118.61,606,670.0,0.9,49.58,43.4,9.9,12.7,5.01,3.42,0.73,41.73,41.78,4725,6627,5469.51
154,0,620,620.41,49,49.59,83.01,394,418.0,0.94,32.57,28.62,11.7,12.02,2.78,2.38,1.26,72.12,70.9,4491,6323,5190.32
155,0,1413,1413.12,46,46.69,70.67,308,323.0,0.95,27.31,24.28,12.08,11.03,2.26,2.2,1.16,66.25,54.6,4747,6526,5430.25
156,0,1609,1609.4,44,44.4,97.25,476,506.0,0.94,39.92,34.81,11.7,11.85,3.41,2.94,0.39,22.07,20.47,4623,6508,5343.01
157,0,1773,1773.31,57,57.95,112.53,551,603.0,0.91,48.17,42.83,10.0,11.51,4.82,3.72,1.65,94.76,93.3,4597,6799,5461.9
158,0,548,548.23,52,52.62,87.46,423,443.0,0.95,36.12,31.59,12.04,11.6,3.0,2.72,1.65,94.76,91.7,4485,6469,5277.03
159,0,1379,1380.0,47,47.75,76.91,352,369.0,0.95,31.4,26.81,11.4,11.3,2.75,2.37,2.22,127.23,132.75,4744,6517,5389.36
160,0,1660,1660.6,50,50.4,83.01,394,415.0,0.95,33.54,29.09,12.53,11.71,2.68,2.48,2.03,116.57,116.18,4646,6914,5530.16
161,0,302,302.7,59,59.35,119.74,584,637.0,0.92,50.92,44.9,10.77,11.56,4.73,3.88,1.91,109.5,109.37,4638,6357,5253.85
162,0,434,434.43,45,45.81,78.43,341,364.0,0.94,30.87,27.11,10.77,10.97,2.87,2.47,2.71,155.1,153.16,4514,6075,5153.37
163,0,458,458.22,46,46.46,71.84,334,350.0,0.95,27.8,24.41,12.81,11.82,2.17,2.06,2.48,142.31,140.99,4657,6482,5292.43
164,0,1455,1455.26,55,55.21,103.4,519,557.0,0.93,42.72,37.59,10.82,12.28,3.95,3.06,2.14,122.57,121.0,4577,6692,5434.81
165,0,1685,1685.2,42,42.37,103.7,495,534.0,0.93,44.18,39.25,11.05,11.29,4.0,3.48,3.05,174.81,177.67,4827,7003,5481.99
166,0,488,488.77,48,48.9,76.67,376,395.0,0.95,29.73,25.45,14.14,12.64,2.1,2.01,2.4,137.73,134.49,4511,6635,5309.76
167,0,858,858.88,56,57.0,113.44,573,613.0,0.93,48.83,43.52,10.82,11.77,4.51,3.7,2.18,124.99,128.74,4435,6632,5170.61
168,0,1629,1629.72,49,49.17,97.74,493,526.0,0.94,39.45,34.79,11.66,12.46,3.38,2.79,0.53,30.47,29.15,4588,6940,5421.29
169,0,145,145.46,49,49.77,74.08,335,354.0,0.95,29.07,25.24,12.81,11.48,2.27,2.2,2.43,139.18,132.27,4441,6345,5126.83
170,0,1057,1057.48,58,58.55,101.7,493,533.0,0.92,41.77,37.17,11.18,11.63,3.74,3.2,1.76,101.04,97.69,4570,6451,5355.36
171,0,1893,1893.18,58,58.82,111.88,532,579.0,0.92,46.96,41.99,9.85,11.4,4.77,3.68,1.11,63.43,60.79,4676,6498,5367.13
172,0,48,48.62,50,50.91,98.33,487,518.0,0.94,40.72,35.4,12.08,11.92,3.37,2.97,2.71,155.32,153.06,4562,6520,5272.12
173,0,514,514.95,59,59.24,91.36,437,467.0,0.94,37.66,32.67,12.17,11.58,3.1,2.82,1.76,100.71,99.76,4631,6799,5336.18
174,0,1007,1006.99,52,52.57,77.5,355,372.0,0.95,31.62,27.11,11.66,11.23,2.71,2.41,0.61,34.7,37.77,4705,6832,5407.14
175,0,1182,1182.83,54,54.94,79.84,371,391.0,0.95,32.2,27.61,12.08,11.58,2.67,2.39,1.12,64.23,61.86,4614,6485,5325.91
176,0,1325,1325.67,51,51.46,75.84,345,359.0,0.96,30.0,25.86,12.81,11.43,2.34,2.26,2.5,143.13,143.92,4455,6403,5206.48
177,0,275,275.07,73,73.41,145.01,740,801.0,0.92,62.13,55.08,10.0,12.43,6.21,4.43,1.64,93.69,91.1,4694,6829,5424.49
178,0,1445,1445.6,64,64.53,120.95,620,670.0,0.93,51.31,45.4,10.82,12.19,4.74,3.73,2.15,123.07,122.67,4638,6912,5438.58
179,0,1759,1759.66,62,62.82,107.36,531,577.0,0.92,44.92,39.68,11.7,11.84,3.84,3.35,1.86,106.82,102.12,4592,6811,5480.55
180,0,882,882.55,53,53.43,69.84,324,337.0,0.96,27.02,23.3,12.81,11.98,2.11,1.95,2.25,128.99,137.32,4483,6325,5266.86
181,0,1089,1089.58,52,52.28,73.84,351,362.0,0.97,29.55,25.04,13.42,11.98,2.2,2.09,2.72,156.04,150.25,4658,6682,5443.02
182,0,1834,1834.8,56,56.53,76.18,342,359.0,0.95,30.41,26.35,11.18,11.24,2.72,2.34,1.09,62.59,63.91,4556,6338,5235.29
183,0,1998,1998.19,69,69.34,129.5,662,732.0,0.9,55.08,48.1,10.44,12.37,5.28,3.89,1.85,105.8,102.83,4568,6589,5281.08
184,0,127,127.22,70,70.81,128.57,676,744.0,0.91,54.71,48.28,11.7,12.65,4.67,3.82,1.89,108.1,107.28,4519,6478,5211.64
185,0,532,532.59,56,56.85,73.01,340,357.0,0.95,28.02,24.03,13.04,12.2,2.15,1.97,2.18,124.82,122.21,4518,6651,5333.44
186,0,417,417.36,68,68.8,111.94,544,599.0,0.91,47.52,42.09,10.2,11.8,4.66,3.57,1.72,98.47,96.18,4576,6331,5246.94
187,0,690,690.12,62,62.24,84.53,402,421.0,0.95,34.48,30.02,12.65,11.57,2.73,2.59,1.87,106.86,103.94,4494,6248,5187.06
188,0,831,831.78,62,62.98,91.6,442,467.0,0.95,37.16,32.46,12.08,11.83,3.08,2.74,1.16,66.19,67.21,4417,6469,5158.0
189,0,1510,1510.53,73,73.06,126.33,628,692.0,0.91,54.08,48.04,9.49,11.8,5.7,4.07,1.91,109.44,107.5,4544,6683,5262.72
190,0,1528,1528.69,68,68.73,100.63,472,504.0,0.94,42.58,38.61,10.2,10.91,4.18,3.54,1.41,80.54,85.12,4604,6491,5169.55
192,0,19,19.42,54,54.35,91.21,455,470.0,0.97,38.08,33.54,12.17,11.78,3.13,2.85,2.9,166.33,175.55,4635,6790,5424.53
193,0,812,812.2,65,65.3,91.36,454,481.0,0.94,37.0,32.56,11.7,12.19,3.16,2.67,1.9,108.92,106.43,4527,6467,5305.96
194,0,976,976.32,56,56.57,88.77,429,456.0,0.94,35.9,31.1,12.17,11.86,2.95,2.62,0.22,12.88,15.12,4656,6748,5391.03
195,0,1652,1652.44,71,71.45,116.33,592,643.0,0.92,48.51,42.97,11.4,12.23,4.25,3.51,1.82,104.32,107.42,4703,6848,5515.02
196,0,87,87.71,56,56.23,98.28,496,521.0,0.95,41.0,36.54,12.17,11.86,3.37,3.08,0.22,12.68,8.11,4570,6352,5241.76
197,0,1860,1860.2,69,69.32,98.77,475,510.0,0.93,41.3,36.17,11.18,11.55,3.69,3.13,1.45,83.05,81.27,4540,6786,5319.08
198,0,247,247.47,67,67.23,86.87,413,436.0,0.95,36.06,31.19,12.0,11.5,3.0,2.71,1.63,93.18,92.19,4595,6458,5352.33
199,0,750,750.34,63,63.7,131.64,679,743.0,0.91,55.15,49.48,10.77,12.5,5.12,3.96,2.75,157.62,157.75,4553,6837,5345.49
200,0,602,602.64,75,75.95,116.53,579,627.0,0.92,49.37,44.37,11.18,11.51,4.42,3.86,1.45,83.02,85.34,4643,6470,5304.81
201,0,1487,1487.4,70,70.69,95.46,481,502.0,0.96,40.2,35.19,12.17,11.87,3.3,2.96,1.67,95.71,89.29,4614,6606,5408.05
202,0,1786,1786.21,67,67.16,80.87,366,388.0,0.94,32.98,28.57,12.37,10.97,2.67,2.61,1.82,104.04,99.91,4592,6380,5373.16
203,0,457,457.94,63,63.02,72.67,328,342.0,0.96,28.6,25.09,11.4,11.26,2.51,2.23,2.51,143.53,138.9,4581,6374,5328.78
204,0,907,907.09,64,64.52,71.01,317,336.0,0.94,27.2,23.65,12.81,11.55,2.12,2.05,0.94,53.97,54.78,4672,6530,5365.58
205,0,1674,1674.16,76,76.12,121.74,609,666.0,0.91,50.96,45.88,10.2,11.99,5.0,3.83,1.29,74.05,73.04,4703,7021,5504.15
206,0,1736,1736.95,62,62.14,74.43,333,351.0,0.95,29.53,25.71,11.18,11.21,2.64,2.29,0.49,28.3,31.41,4795,6737,5589.83
207,0,2014,2014.15,70,70.3,88.28,434,441.0,0.98,37.12,32.35,12.0,11.59,3.09,2.79,1.65,94.64,90.3,4542,6396,5239.0
208,0,479,479.26,64,64.14,72.43,358,366.0,0.98,28.43,24.32,12.81,12.68,2.22,1.92,2.26,129.29,136.76,4562,6531,5369.78
209,0,799,799.32,67,67.4,77.94,351,371.0,0.95,30.89,26.92,11.66,11.19,2.65,2.4,2.08,119.05,110.93,4590,6596,5336.92
210,0,1129,1129.32,75,75.65,105.11,515,553.0,0.93,43.29,38.71,12.17,11.6,3.56,3.34,1.46,83.37,85.69,4605,6758,5444.23
211,0,1432,1432.68,73,73.39,97.5,462,489.0,0.94,40.8,35.44,11.7,11.29,3.49,3.14,1.87,107.1,110.97,4683,6781,5457.78
212,0,263,263.28,71,71.69,82.87,393,407.0,0.97,33.54,29.13,13.15,11.58,2.55,2.52,1.75,100.3,93.65,4665,6701,5404.23
213,0,434,434.78,71,71.48,85.84,403,430.0,0.94,33.84,29.42,12.65,11.83,2.68,2.49,1.24,71.03,65.22,4627,6470,5298.79
214,0,1080,1079.98,64,64.33,81.11,377,400.0,0.94,32.57,28.19,11.7,11.57,2.78,2.44,2.83,162.12,166.41,4640,6531,5353.21
215,0,1252,1252.54,70,70.85,73.8,324,336.0,0.96,30.15,26.36,11.18,10.57,2.7,2.49,1.67,95.71,92.41,4339,6182,5018.28
216,0,1369,1369.57,82,82.05,128.91,634,706.0,0.9,53.85,48.4,9.49,11.96,5.68,4.05,1.31,74.93,74.78,4704,6714,5491.84
217,0,1403,1403.95,65,65.16,74.18,335,353.0,0.95,29.15,25.38,11.66,11.37,2.5,2.23,2.6,149.04,152.23,4643,6734,5419.18
218,0,49,49.83,67,67.52,69.6,301,319.0,0.94,26.4,23.11,11.4,11.24,2.32,2.06,2.49,142.7,138.27,4780,6498,5419.98
219,0,577,577.64,71,71.9,99.05,483,516.0,0.94,41.4,36.58,11.4,11.65,3.63,3.14,2.49,142.85,140.94,4626,6604,5382.64
220,0,941,941.59,66,66.4,91.01,427,457.0,0.93,37.16,32.71,10.77,11.49,3.45,2.85,0.42,23.81,20.76,4558,6433,5324.92
221,0,1152,1152.87,68,68.13,94.33,463,497.0,0.93,38.48,33.43,12.08,12.03,3.18,2.78,0.43,24.57,27.55,4521,6608,5311.45
222,0,1350,1350.5,66,66.6,75.6,347,365.0,0.95,29.41,25.28,12.65,11.84,2.33,2.13,2.83,162.18,155.09,4728,6680,5421.77
223,0,1637,1637.94,73,73.12,89.5,432,459.0,0.94,35.85,30.95,13.0,12.02,2.76,2.57,1.97,112.99,116.8,4580,6829,5421.57
224,0,1687,1687.49,75,75.69,95.6,456,486.0,0.94,39.22,34.71,11.7,11.52,3.35,3.01,1.23,70.64,72.37,4615,6540,5429.7
225,0,1959,1959.77,70,70.99,119.3,610,656.0,0.93,50.12,44.13,11.66,12.15,4.3,3.63,2.64,151.39,151.83,4488,6144,5091.27
226,0,142,142.56,76,76.0,94.43,472,495.0,0.95,38.9,33.77,12.65,12.08,3.08,2.8,1.88,107.97,107.15,4546,6451,5244.46
227,0,339,339.27,72,72.54,84.57,390,411.0,0.95,35.0,30.41,11.4,11.03,3.07,2.76,2.21,126.87,128.18,4612,6366,5234.17
228,0,357,357.93,74,74.8,102.12,538,558.0,0.96,43.28,37.85,12.81,12.29,3.38,3.08,2.27,130.31,131.7,4658,6601,5322.2
229,0,503,503.93,71,71.55,74.18,353,371.0,0.95,28.46,24.59,12.65,12.55,2.25,1.96,1.89,108.43,111.58,4616,6284,5226.1
230,0,1871,1871.9,79,80.03,106.77,537,590.0,0.91,43.57,39.15,11.18,12.31,3.9,3.18,1.41,80.75,85.02,4670,6562,5357.03
231,0,163,163.5,70,70.42,73.25,358,375.0,0.95,27.66,23.87,12.81,12.83,2.16,1.86,2.28,130.6,134.39,4500,6364,5249.01
232,0,1111,1111.18,70,70.55,72.43,330,341.0,0.97,29.21,25.0,11.4,11.27,2.56,2.22,2.23,128.05,133.11,4721,6525,5445.8
234,0,96,96.54,67,67.83,105.94,497,551.0,0.9,44.55,39.69,10.2,11.31,4.37,3.51,0.16,9.04,8.34,4626,6514,5353.71
235,0,228,228.42,76,76.86,85.6,416,436.0,0.95,34.79,29.92,13.6,11.92,2.56,2.51,1.89,108.43,109.77,4638,6490,5336.23
236,0,379,379.53,82,82.9,108.08,559,596.0,0.94,45.22,39.51,12.65,12.41,3.58,3.18,1.89,108.03,108.35,4599,6472,5294.2
237,0,981,981.89,71,71.11,80.43,390,412.0,0.95,31.38,27.28,11.66,12.44,2.69,2.19,0.53,30.65,29.33,4659,6849,5457.72
238,0,1383,1383.45,78,78.23,86.77,390,420.0,0.93,35.17,30.41,11.4,11.15,3.08,2.73,1.31,75.17,78.14,4749,6669,5525.29
239,0,1556,1556.11,76,76.44,84.08,403,424.0,0.95,34.48,29.48,12.53,11.75,2.75,2.51,1.06,60.46,59.01,4573,6365,5185.99
240,0,1597,1597.59,69,69.91,116.18,602,644.0,0.93,49.48,43.56,11.4,12.2,4.34,3.57,2.9,165.96,168.18,4640,6480,5271.81
241,0,36,36.88,74,74.35,94.57,448,480.0,0.93,39.12,33.87,11.66,11.51,3.35,2.94,2.57,147.53,145.4,4765,6862,5529.77
242,0,187,187.39,82,82.53,106.18,526,568.0,0.93,43.68,39.15,11.4,11.92,3.83,3.28,1.85,105.95,104.49,4625,6376,5299.72
243,0,648,648.5,77,77.95,100.37,484,501.0,0.97,43.28,38.31,11.4,11.01,3.8,3.48,0.7,40.31,43.93,4599,6563,5263.04
244,0,727,727.92,71,71.98,83.01,410,431.0,0.95,32.25,28.11,13.42,12.56,2.4,2.24,2.62,150.26,154.8,4426,6798,5262.03
245,0,400,399.95,80,80.53,106.37,559,583.0,0.96,45.45,39.94,12.81,12.18,3.55,3.28,2.26,129.64,131.71,4517,6352,5249.34
246,0,1310,1310.59,78,78.68,81.36,377,404.0,0.93,32.02,28.08,11.4,11.6,2.81,2.42,1.32,75.53,72.63,4551,6415,5207.56
247,0,1335,1335.33,87,87.39,121.5,595,649.0,0.92,51.66,45.81,10.2,11.58,5.07,3.95,1.83,104.57,105.4,4617,6945,5501.94
248,0,631,631.45,77,77.76,86.23,423,436.0,0.97,35.61,31.67,11.4,11.79,3.12,2.69,0.67,38.16,45.67,4537,6182,5155.72
249,0,1808,1809.05,77,77.88,88.23,431,447.0,0.96,36.8,32.42,11.31,11.6,3.25,2.8,0.75,42.8,42.9,4560,6174,5235.15
250,0,1709,1709.05,73,73.56,78.18,345,370.0,0.93,31.05,26.9,11.4,11.12,2.72,2.42,0.26,14.93,19.87,4881,6734,5519.3
251,0,1034,1034.89,77,77.85,86.33,409,432.0,0.95,34.67,30.49,12.21,11.65,2.84,2.62,0.58,33.23,35.5,4570,6593,5288.56
252,0,960,960.79,88,88.42,104.87,530,560.0,0.95,44.18,39.19,12.04,11.82,3.67,3.32,1.66,95.19,89.87,4697,6859,5520.39
253,0,1008,1008.07,75,75.66,100.18,493,530.0,0.93,41.77,36.26,11.18,11.77,3.74,3.08,0.19,11.04,11.99,4683,6713,5399.62
254,0,1166,1166.39,79,79.57,136.57,678,746.0,0.91,58.24,52.3,10.44,11.77,5.58,4.44,0.28,15.95,16.46,4681,6828,5460.49
255,0,208,208.39,80,80.06,91.74,449,475.0,0.95,36.72,32.11,12.53,12.19,2.93,2.63,2.63,150.64,149.62,4529,6460,5262.54
256,0,1108,1108.15,85,85.33,93.64,445,473.0,0.94,38.95,34.25,12.04,11.4,3.23,3.0,2.3,131.88,133.12,4761,6680,5475.09
258,0,1729,1730.08,80,81.08,123.5,619,706.0,0.88,52.2,45.9,10.44,12.64,5.0,3.63,0.29,16.7,14.16,4714,6719,5536.21
260,0,1284,1284.28,92,92.76,102.43,492,527.0,0.93,42.72,37.32,11.4,11.54,3.75,3.23,1.86,106.31,106.91,4504,6544,5186.84
261,0,115,115.05,86,86.78,82.33,407,424.0,0.96,32.65,28.48,14.21,12.28,2.3,2.32,2.27,130.03,126.66,4515,6732,5406.16
262,0,539,539.26,81,81.88,129.01,725,773.0,0.94,55.73,48.19,13.15,13.11,4.24,3.68,0.16,9.29,8.76,4583,6600,5286.91
263,0,1498,1498.03,89,89.39,82.28,388,409.0,0.95,32.76,28.91,11.18,11.81,2.93,2.45,1.36,77.66,79.0,4711,6714,5474.9
264,0,67,67.35,85,85.54,68.91,298,310.0,0.96,26.42,23.06,12.53,11.25,2.11,2.05,2.09,119.48,130.4,4669,6629,5473.31
265,0,100,100.11,89,89.26,81.6,394,417.0,0.94,32.25,28.01,13.42,12.15,2.4,2.3,2.09,119.74,116.82,4658,6636,5479.44
266,0,793,793.3,96,96.76,120.12,619,671.0,0.92,51.31,45.11,10.82,12.32,4.74,3.66,2.15,123.07,122.59,4495,6728,5339.33
267,0,1351,1351.89,100,100.08,121.36,607,670.0,0.91,51.42,46.3,10.2,11.92,5.04,3.88,1.81,103.5,99.66,4733,6893,5503.04
268,0,889,889.41,83,83.74,119.36,589,646.0,0.91,51.35,45.94,10.2,11.59,5.04,3.96,0.12,6.71,5.17,4582,6382,5232.13
269,0,921,921.81,88,88.57,108.81,515,552.0,0.93,45.19,39.89,12.08,11.24,3.74,3.55,0.43,24.86,26.3,4653,6381,5337.71
270,0,1322,1322.45,97,97.6,101.7,489,516.0,0.95,43.29,38.03,11.18,11.12,3.87,3.42,1.69,96.63,93.91,4472,6796,5415.29
271,0,1400,1400.48,86,87.03,84.33,389,412.0,0.94,34.67,30.16,10.82,11.32,3.21,2.67,0.58,33.23,34.8,4652,6453,5425.97
272,0,1476,1476.64,97,97.99,107.11,534,582.0,0.92,44.41,39.55,12.17,12.03,3.65,3.29,1.71,97.77,94.74,4688,6819,5449.63
273,0,88,88.68,98,98.81,117.64,610,662.0,0.92,48.33,43.01,13.0,12.74,3.72,3.37,2.0,114.44,115.31,4571,6774,5448.73
274,0,336,336.89,94,95.05,91.01,433,459.0,0.94,37.64,32.54,11.4,11.53,3.3,2.82,1.87,106.99,107.72,4577,6336,5287.49
