WT,pilH,pilG
,0.6027621097466636,0.7443881520207881
,0.9294444064444393,0.4421320734138122
,0.9908332239736233,0.3593166475735374
,0.5308053442198675,0.653777451418233
,0.9869155701484339,0.23754423516369588
,0.22794477170289862,0.12196715599053028
,0.18342323313142309,0.18186630560309808
,0.6454509157668922,0.11785817988760755
,0.06483353516403582,0.3529209591697153
,0.5691053992909539,0.12798824167406722
,0.5152871385449564,0.11076379449472944
,0.519074160285336,0.47422004336464396
,0.23264757347628418,0.06024065077016623
,0.7322553357803413,0.18835808526976233
,0.549464648934293,0.44038879336622583
,0.2721161026536022,0.054573346925499165
,0.3646380214416835,0.6011521375792722
,0.565865309918179,0.21503492712600936
,0.15433602634798255,0.11035882919345676
,0.7820132289108208,0.11873306510740023
,0.8211560332943533,0.24022442395815718
,0.45376619733222034,0.10729627084626091
,0.56064922811189,0.09590123367652302
,0.2678268519969373,0.05981629069566543
,0.6070156070670449,0.11211943163357463
,0.7181971247072761,0.05364796806480224
,0.7733728223404627,0.2769371387032801
,0.7448881627681642,0.16720086685298613
,0.5646661060041072,0.34229996690647835
,0.17842983280668748,0.26752151258375895
,0.7053776342258776,0.3292093169270917
,0.22625469357796557,0.14833971351962658
,0.756616853837668,0.20762125805192666
,0.6913339208609545,0.2383998831676511
,0.8797167828988179,0.16127146844518092
,0.06888082056821296,0.19786245569312577
,0.13364992408347365,0.42216139357592836
,0.27064234971793055,0.05689007912722925
,0.8050058222551448,0.007614430699536149
,0.0626786515565935,0.20058888571782557
,0.1540018213794444,0.4561968533894258
,0.08141134268908737,0.36618473632545423
,0.49440379338032475,0.4805986048609626
,0.058011166576464566,0.20832822098038772
,0.83104700066275,0.24010303117356785
,0.45203030374383935,0.061773416341220834
,0.35072061326915466,0.09861500626789017
,0.3651375134702895,0.6767026119068175
,0.1324061803925612,0.16238232851992396
,0.9646826044656425,0.8202671313614553
,0.31019307613323294,0.11449346520753931
,0.4276128957091128,0.3047121087210238
,0.08040852593704931,0.11220565305736373
,0.39912421502245155,0.27494989304685435
,0.31531660180365956,0.2890037592088293
